"","SalePrice","trp1","trp2","trp3","trp4","trp5","trp6","trp7","trp8","trp13","trp14","trp15","trp16"
"96",11.4590076769787,11.6486082767627,11.629745234411,11.5978831878508,11.5821098730468,11.6527006238281,11.6537134253446,11.5948779309193,11.6636620122339,11.6019010543823,11.6284250927675,7841.64387108486,11.656159155806
"97",11.3266079348989,11.2276005534902,11.3486059417065,11.4194125133616,11.361849548083,11.3023551100911,11.2985602728067,11.3846721497457,11.3287083069662,11.3373699188232,11.1883865924433,2908.36375511026,11.252845685779
"98",11.7671877662232,11.6911085958027,11.6802437764781,11.7290243401731,11.7193563352974,11.6530718051607,11.6647314919179,11.7017401027698,11.6619395941244,11.6752691268921,11.5833789185613,2963.16080445367,11.6118671336612
"99",12.2307701361574,12.2338992223319,12.2480734068855,12.1924755504904,12.2042869508632,12.2376053038814,12.2405758744177,12.2379093940477,12.2838596444946,12.2384061813354,12.2726054306883,-1117.84730739046,12.2446049153195
"100",12.089544447236,12.0531190166443,12.0796479034145,12.1124189724563,12.0039325490265,12.0737089622558,12.0718610324144,12.109481041531,12.0190783062233,12.0155467987061,12.0836110707188,830.382456005501,12.0472272267888
"101",11.6865846111855,11.6363992183962,11.6583860317335,11.7193629086753,11.7708921700578,11.7055083248166,11.6968738057672,11.7051100530843,11.6882697275747,11.7570037841797,11.6149104549077,-3795.92721101178,11.6489354539393
"102",12.2005624924815,12.1130363386327,12.0989548454088,12.1802814687132,12.1129513720199,12.0887210191907,12.176997479623,12.1888516029049,12.2212153401056,12.1639089584351,12.1013124858008,1039.67527979617,12.107542157054
"103",12.0406141054903,11.9468684571009,11.9390401013939,11.9571003351881,12.0498944781717,11.9424564109687,11.8940820986821,11.9830535052611,11.8606949048527,11.9131326675415,11.9272172739372,3796.66351746528,11.9392676714863
"104",12.4292201968364,12.4618202966844,12.4558914365966,12.4031469218913,12.4393184954253,12.4569095366751,12.4382561565743,12.4283814175543,12.3774017917586,12.4364423751831,12.4849226966813,882.485377830472,12.4462566004201
"105",11.5129354649202,11.4716438645353,11.4062190429354,11.5055021649,11.5942641172539,11.4388591591696,11.4627943396073,11.5022752845838,11.4262801407266,11.5170412063599,11.375179234437,-1198.96938259614,11.4166319702237
"106",11.6526961029598,11.4355852614936,11.5474850790216,11.6290529247317,11.4370240428745,11.5524232892121,11.5412192844662,11.6054500566931,11.4012353566636,11.4355916976929,11.4561748130476,1251.55966833058,11.658312371589
"107",11.6526961029598,11.6253096108917,11.6197000481392,11.6068584378387,11.6856290366824,11.6249017307736,11.6403547723057,11.6600350506799,11.6175760794064,11.6457757949829,11.5650750391018,3019.08224596801,11.6253778702048
"108",12.1547846142867,12.1922480307648,12.2303854957503,12.1704280287973,12.2164569288961,12.1841264400953,12.2174213379335,12.1703061066295,12.2455725501643,12.208797454834,12.2362619908569,764.380236466885,12.2047155096975
"109",11.8270133158518,11.8954333664052,11.9177254035137,11.8407819211653,11.9474467817361,11.832208562133,11.8175553303847,11.8505403738922,11.8705840768594,11.858772277832,11.8309863895883,-5809.107406142,11.8617511865778
"110",12.1007176854125,12.1066442712928,12.0598952730272,12.0501102882944,12.0773061368505,12.0601654258909,12.0520843384701,12.0592595458091,12.0609301964771,12.0040807723999,12.0540524225077,5567.5012101558,12.0695780109034
"111",12.8583223078847,12.7827671618421,12.8410915229906,12.7534821526338,12.815224752315,12.7902953618149,12.7462903771762,12.7823910870149,12.7771423104839,12.7393045425415,12.8711026651071,47.7936785100215,12.8110370410766
"112",12.2876572408069,12.2799304816077,12.3392315248316,12.2299166046135,12.291658740764,12.3615508476143,12.2808455498917,12.2433018265043,12.2814814380994,12.2881851196289,12.3321503448424,745.181929980453,12.3204875985255
"113",12.4665158351452,12.421454208994,12.4422298548146,12.2659937549603,12.3229018160817,12.4329897833027,12.3060662262472,12.3223796387356,12.3609245124363,12.2990980148315,12.5077003075753,944.27301815448,12.4982290494568
"114",12.0782449558223,12.0173909909172,12.0260085410929,12.0490742616848,11.9963241585512,12.0305537738753,12.0371087460914,12.0564749131901,11.9794382628006,12.1221570968628,12.0489441594782,4347.90133240786,12.0565907452179
"115",11.8422364063316,11.6644471218746,11.6685866244586,11.8262128918295,11.7255606295109,11.7156614732231,11.7208591921304,11.8247448662709,11.7602705653316,11.6863145828247,11.6308139106189,709.935348418735,11.6899198384299
"116",11.9511868474935,11.9111375910688,11.8979403090475,11.920806934409,11.8491622944397,11.9017762435511,11.8874808755547,11.9316187536844,11.9646192138883,11.8759441375732,11.8949655446994,-1092.5054466425,11.9198758900367
"117",12.676079399771,12.7162163112741,12.78098156513,12.5659740934546,12.8924981607186,12.6150974772146,12.68803725949,12.6198151404076,12.8278054779399,12.647801399231,12.814918072531,-1729.81112699838,12.7863593528436
"118",12.0075668272517,12.104397567617,12.0790307926422,12.0489051724757,12.0179143380319,12.1138128699173,12.0680020540011,12.0382342028017,12.0674913275783,11.9592638015747,12.1345157102543,1129.69102442252,12.1118465332085
"119",12.1007176854125,12.0332421624929,12.0050405566189,12.0629976618436,11.9772055159495,12.0386585734767,12.0568993963258,12.0416817694323,11.9979179365956,12.0652122497559,12.1024180071202,5673.01278096608,12.0896805522787
"120",11.5129354649202,11.5083485552251,11.4637717696022,11.5280952457565,11.4090280143474,11.5165704625474,11.4694349677016,11.5356843752085,11.4671781240777,11.4563255310059,11.4847654968977,-3308.31902358609,11.5488602018533
"121",11.8204175176323,11.8854918230749,11.8675176003287,11.8375647802383,11.8930359692758,11.8743299097764,11.8711538052547,11.8298077636468,11.8828734835859,11.8443584442139,11.835404505577,-934.167170269163,11.8694183390045
"122",11.9440648175317,11.9555009029698,11.9929061595312,12.0240299391545,11.9950457517705,11.9409014097652,11.9629304857268,12.0074930513932,11.950303345586,11.969521522522,11.9374288992671,5788.31839774251,11.9257493458793
"123",12.1062578350946,12.0524576512252,12.0692538056887,12.104593757333,12.0440505339664,12.0790704646306,12.0428052767596,12.08012340058,12.0728208745515,12.0511074066162,11.977953111683,-310.007244251897,11.9864303046832
"124",11.3445186475948,11.3979121190163,11.2752227664042,11.3147459950436,11.1045354770262,11.4785007162434,11.2498056681327,11.3708990949953,11.4907057796233,11.3851299285889,11.3486921737952,-17840.3152045352,11.4299933370609
"125",11.7597933553712,11.7677560489187,11.7640622413267,11.8120819089043,11.6969567510499,11.7664037043354,11.7729070576122,11.7771223462748,11.7399122251712,11.7396745681763,11.7637479385946,6391.2112895016,11.775782137185
"126",11.3736748918235,11.4118658765221,11.4569285014631,11.4438713822114,11.4535350357375,11.4524907010119,11.4433192805523,11.4278459017337,11.3829648094053,11.4072971343994,11.3670455459199,991.016929015041,11.4380443139118
"127",11.9511868474935,11.8137241906666,11.896997581011,11.970977561516,11.8152565607333,11.8849887930321,11.8955168620646,11.9369446781732,11.8227188916302,11.9449453353882,11.8816987497042,1033.27443975317,11.8899197701211
"128",11.9183972397228,11.8208102718285,11.8214642924976,11.9065398376042,11.8957874025696,11.9010212615111,11.8260630164149,11.9025701465856,11.938649588736,11.9098739624023,11.8540049357708,-2438.08403934536,11.8582684042097
"129",12.3282947030234,12.3262635300472,12.2311239669851,12.2704770324875,12.2043009350397,12.323114905874,12.3004156107839,12.2834162563434,12.298883884855,12.3350238800049,12.3245704578763,1017.7332949373,12.3030292045616
"130",12.4049276026276,12.3403254612549,12.3075030261492,12.3369906446673,12.3336457721437,12.3519665856445,12.285090442102,12.3525999130426,12.2778503503834,12.3198080062866,12.3462027011595,1035.03948009518,12.3018477037208
"131",11.9233847480666,11.9115016453526,11.9220476562824,11.8840926235092,11.8964919403926,11.9435667454099,11.9300889284772,11.9068586314665,11.8784093744181,11.9837379455566,11.9091355922847,-1313.85280872257,11.9228839337416
